"기준일","요일","성별","연령대","시도","시군구","업종","통화건수"
"20160401","금","남","40대","서울특별시","동대문구","치킨","51"
"20160401","금","남","20대","서울특별시","동대문구","치킨","89"
"20160401","금","여","30대","서울특별시","동작구","치킨","116"
"20160401","금","남","30대","서울특별시","동작구","치킨","85"
"20160401","금","여","50대","서울특별시","동작구","치킨","29"
"20160401","금","남","20대","서울특별시","동작구","치킨","99"
"20160401","금","여","40대","서울특별시","동작구","치킨","88"
"20160401","금","여","20대","서울특별시","동작구","치킨","74"
"20160401","금","남","40대","서울특별시","동작구","치킨","68"
"20160401","금","남","60대이상","서울특별시","동작구","치킨","15"
"20160401","금","남","10대","서울특별시","동작구","치킨","28"
"20160401","금","여","60대이상","서울특별시","동작구","치킨","15"
"20160401","금","여","10대","서울특별시","동작구","치킨","25"
"20160401","금","남","50대","서울특별시","동작구","치킨","19"
"20160401","금","남","10대","서울특별시","마포구","치킨","18"
"20160401","금","남","60대이상","서울특별시","마포구","치킨","10"
"20160401","금","여","30대","서울특별시","마포구","치킨","136"
"20160401","금","여","40대","서울특별시","마포구","치킨","112"
"20160401","금","여","10대","서울특별시","마포구","치킨","20"
"20160401","금","남","40대","서울특별시","마포구","치킨","84"
"20160401","금","여","60대이상","서울특별시","마포구","치킨","22"
"20160401","금","여","20대","서울특별시","마포구","치킨","106"
"20160401","금","남","20대","서울특별시","마포구","치킨","99"
"20160401","금","남","50대","서울특별시","마포구","치킨","31"
"20160401","금","여","50대","서울특별시","마포구","치킨","32"
"20160401","금","남","30대","서울특별시","마포구","치킨","134"
"20160401","금","여","60대이상","서울특별시","서대문구","치킨","14"
"20160401","금","여","10대","서울특별시","서대문구","치킨","13"
"20160401","금","여","30대","서울특별시","서대문구","치킨","82"
"20160401","금","여","40대","서울특별시","서대문구","치킨","104"
"20160401","금","남","60대이상","서울특별시","서대문구","치킨","12"
"20160401","금","남","40대","서울특별시","서대문구","치킨","62"
"20160401","금","남","10대","서울특별시","서대문구","치킨","17"
"20160401","금","여","20대","서울특별시","서대문구","치킨","63"
"20160401","금","남","20대","서울특별시","서대문구","치킨","83"
"20160401","금","남","50대","서울특별시","서대문구","치킨","21"
"20160401","금","여","50대","서울특별시","서대문구","치킨","29"
"20160401","금","남","30대","서울특별시","서대문구","치킨","82"
"20160401","금","남","60대이상","서울특별시","서초구","치킨","6"
"20160401","금","남","10대","서울특별시","서초구","치킨","42"
"20160401","금","여","40대","서울특별시","서초구","치킨","170"
"20160401","금","여","30대","서울특별시","서초구","치킨","183"
"20160401","금","여","60대이상","서울특별시","서초구","치킨","11"
"20160401","금","남","30대","서울특별시","서초구","치킨","150"
"20160401","금","여","10대","서울특별시","서초구","치킨","33"
"20160401","금","남","50대","서울특별시","서초구","치킨","37"
"20160401","금","여","50대","서울특별시","서초구","치킨","57"
"20160401","금","여","20대","서울특별시","서초구","치킨","116"
"20160401","금","남","20대","서울특별시","서초구","치킨","130"
"20160401","금","남","40대","서울특별시","서초구","치킨","114"
"20160401","금","여","30대","서울특별시","성동구","치킨","103"
"20160401","금","남","30대","서울특별시","성동구","치킨","74"
"20160401","금","여","50대","서울특별시","성동구","치킨","17"
"20160401","금","남","20대","서울특별시","성동구","치킨","87"
"20160401","금","여","40대","서울특별시","성동구","치킨","78"
"20160401","금","여","20대","서울특별시","성동구","치킨","87"
"20160401","금","남","40대","서울특별시","성동구","치킨","59"
"20160401","금","남","60대이상","서울특별시","성동구","치킨","5"
"20160401","금","남","10대","서울특별시","성동구","치킨","16"
"20160401","금","여","60대이상","서울특별시","성동구","치킨","5"
"20160401","금","여","10대","서울특별시","성동구","치킨","27"
"20160401","금","남","50대","서울특별시","성동구","치킨","26"
"20160401","금","남","60대이상","서울특별시","성북구","치킨","7"
"20160401","금","남","10대","서울특별시","성북구","치킨","19"
"20160401","금","여","50대","서울특별시","성북구","치킨","29"
"20160401","금","남","20대","서울특별시","성북구","치킨","76"
"20160401","금","여","60대이상","서울특별시","성북구","치킨","9"
"20160401","금","여","20대","서울특별시","성북구","치킨","83"
"20160401","금","여","10대","서울특별시","성북구","치킨","25"
"20160401","금","남","40대","서울특별시","성북구","치킨","53"
"20160401","금","여","40대","서울특별시","성북구","치킨","129"
"20160401","금","남","30대","서울특별시","성북구","치킨","64"
"20160401","금","여","30대","서울특별시","성북구","치킨","91"
"20160401","금","남","50대","서울특별시","성북구","치킨","28"
"20160401","금","남","10대","서울특별시","송파구","치킨","50"
"20160401","금","남","60대이상","서울특별시","송파구","치킨","39"
"20160401","금","남","50대","서울특별시","송파구","치킨","59"
"20160401","금","여","20대","서울특별시","송파구","치킨","134"
"20160401","금","여","10대","서울특별시","송파구","치킨","41"
"20160401","금","남","20대","서울특별시","송파구","치킨","139"
"20160401","금","여","60대이상","서울특별시","송파구","치킨","25"
"20160401","금","여","40대","서울특별시","송파구","치킨","250"
"20160401","금","남","40대","서울특별시","송파구","치킨","152"
"20160401","금","여","30대","서울특별시","송파구","치킨","253"
"20160401","금","남","30대","서울특별시","송파구","치킨","191"
"20160401","금","여","50대","서울특별시","송파구","치킨","68"
"20160401","금","여","30대","서울특별시","양천구","치킨","99"
"20160401","금","남","30대","서울특별시","양천구","치킨","48"
"20160401","금","여","50대","서울특별시","양천구","치킨","35"
"20160401","금","남","20대","서울특별시","양천구","치킨","51"
"20160401","금","여","40대","서울특별시","양천구","치킨","133"
"20160401","금","여","20대","서울특별시","양천구","치킨","58"
"20160401","금","남","40대","서울특별시","양천구","치킨","59"
"20160401","금","여","10대","서울특별시","양천구","치킨","18"
"20160401","금","여","60대이상","서울특별시","양천구","치킨","9"
"20160401","금","남","10대","서울특별시","양천구","치킨","33"
"20160401","금","남","60대이상","서울특별시","양천구","치킨","9"
"20160401","금","남","50대","서울특별시","양천구","치킨","20"
"20160401","금","여","30대","서울특별시","영등포구","치킨","116"
"20160401","금","남","30대","서울특별시","영등포구","치킨","142"
"20160401","금","여","50대","서울특별시","영등포구","치킨","35"
"20160401","금","남","20대","서울특별시","영등포구","치킨","217"
"20160401","금","여","40대","서울특별시","영등포구","치킨","117"
"20160401","금","여","20대","서울특별시","영등포구","치킨","371"
"20160401","금","남","40대","서울특별시","영등포구","치킨","90"
"20160401","금","남","60대이상","서울특별시","영등포구","치킨","22"
"20160401","금","남","10대","서울특별시","영등포구","치킨","70"
"20160401","금","여","60대이상","서울특별시","영등포구","치킨","17"
"20160401","금","여","10대","서울특별시","영등포구","치킨","135"
"20160401","금","남","50대","서울특별시","영등포구","치킨","26"
"20160401","금","남","40대","서울특별시","용산구","치킨","40"
"20160401","금","여","40대","서울특별시","용산구","치킨","78"
"20160401","금","여","20대","서울특별시","용산구","치킨","62"
"20160401","금","남","50대","서울특별시","용산구","치킨","11"
"20160401","금","남","30대","서울특별시","용산구","치킨","62"
"20160401","금","여","50대","서울특별시","용산구","치킨","22"
"20160401","금","여","30대","서울특별시","용산구","치킨","79"
"20160401","금","여","10대","서울특별시","용산구","치킨","22"
"20160401","금","여","60대이상","서울특별시","용산구","치킨","5"
"20160401","금","남","10대","서울특별시","용산구","치킨","13"
"20160401","금","남","60대이상","서울특별시","용산구","치킨","8"
"20160401","금","남","20대","서울특별시","용산구","치킨","61"
"20160401","금","여","20대","서울특별시","은평구","치킨","54"
"20160401","금","남","20대","서울특별시","은평구","치킨","71"
"20160401","금","남","40대","서울특별시","은평구","치킨","75"
"20160401","금","남","30대","서울특별시","은평구","치킨","81"
"20160401","금","남","50대","서울특별시","은평구","치킨","35"
"20160401","금","여","30대","서울특별시","은평구","치킨","144"
"20160401","금","여","50대","서울특별시","은평구","치킨","58"
"20160401","금","여","60대이상","서울특별시","은평구","치킨","14"
"20160401","금","여","10대","서울특별시","은평구","치킨","28"
"20160401","금","남","60대이상","서울특별시","은평구","치킨","19"
"20160401","금","남","10대","서울특별시","은평구","치킨","42"
"20160401","금","여","40대","서울특별시","은평구","치킨","140"
"20160401","금","여","40대","서울특별시","종로구","치킨","35"
"20160401","금","남","40대","서울특별시","종로구","치킨","19"
"20160401","금","남","20대","서울특별시","종로구","치킨","38"
"20160401","금","여","50대","서울특별시","종로구","치킨","21"
"20160401","금","여","30대","서울특별시","종로구","치킨","48"
"20160401","금","남","50대","서울특별시","종로구","치킨","12"
"20160401","금","남","30대","서울특별시","종로구","치킨","39"
"20160401","금","남","10대","서울특별시","종로구","치킨","13"
"20160401","금","남","60대이상","서울특별시","종로구","치킨","5"
"20160401","금","여","10대","서울특별시","종로구","치킨","5"
"20160401","금","여","60대이상","서울특별시","종로구","치킨","5"
"20160401","금","여","20대","서울특별시","종로구","치킨","32"
"20160401","금","남","50대","서울특별시","중구","치킨","31"
"20160401","금","여","50대","서울특별시","중구","치킨","37"
"20160401","금","남","30대","서울특별시","중구","치킨","145"
"20160401","금","남","40대","서울특별시","중구","치킨","85"
"20160401","금","여","20대","서울특별시","중구","치킨","83"
"20160401","금","여","40대","서울특별시","중구","치킨","128"
"20160401","금","남","20대","서울특별시","중구","치킨","89"
"20160401","금","여","10대","서울특별시","중구","치킨","22"
"20160401","금","여","60대이상","서울특별시","중구","치킨","20"
"20160401","금","남","10대","서울특별시","중구","치킨","17"
"20160401","금","남","60대이상","서울특별시","중구","치킨","11"
"20160401","금","여","30대","서울특별시","중구","치킨","149"
"20160401","금","남","40대","서울특별시","중랑구","치킨","71"
"20160401","금","여","40대","서울특별시","중랑구","치킨","96"
"20160401","금","여","20대","서울특별시","중랑구","치킨","59"
"20160401","금","남","50대","서울특별시","중랑구","치킨","36"
"20160401","금","남","30대","서울특별시","중랑구","치킨","103"
"20160401","금","여","50대","서울특별시","중랑구","치킨","31"
"20160401","금","여","30대","서울특별시","중랑구","치킨","103"
"20160401","금","남","60대이상","서울특별시","중랑구","치킨","11"
"20160401","금","남","10대","서울특별시","중랑구","치킨","25"
"20160401","금","여","60대이상","서울특별시","중랑구","치킨","14"
"20160401","금","여","10대","서울특별시","중랑구","치킨","11"
"20160401","금","남","20대","서울특별시","중랑구","치킨","58"
"20160402","토","남","20대","서울특별시","강남구","치킨","192"
"20160402","토","여","20대","서울특별시","강남구","치킨","191"
"20160402","토","여","40대","서울특별시","강남구","치킨","320"
"20160402","토","여","30대","서울특별시","강남구","치킨","217"
"20160402","토","여","50대","서울특별시","강남구","치킨","87"
"20160402","토","남","30대","서울특별시","강남구","치킨","269"
"20160402","토","남","50대","서울특별시","강남구","치킨","61"
"20160402","토","남","60대이상","서울특별시","강남구","치킨","23"
"20160402","토","남","10대","서울특별시","강남구","치킨","58"
"20160402","토","여","60대이상","서울특별시","강남구","치킨","31"
"20160402","토","여","10대","서울특별시","강남구","치킨","43"
"20160402","토","남","40대","서울특별시","강남구","치킨","176"
"20160402","토","남","50대","서울특별시","강동구","치킨","29"
"20160402","토","여","50대","서울특별시","강동구","치킨","44"
"20160402","토","남","30대","서울특별시","강동구","치킨","133"
"20160402","토","남","40대","서울특별시","강동구","치킨","102"
"20160402","토","여","20대","서울특별시","강동구","치킨","94"
"20160402","토","여","40대","서울특별시","강동구","치킨","156"
"20160402","토","남","20대","서울특별시","강동구","치킨","87"
"20160402","토","여","10대","서울특별시","강동구","치킨","40"
"20160402","토","여","60대이상","서울특별시","강동구","치킨","24"
"20160402","토","남","10대","서울특별시","강동구","치킨","36"
"20160402","토","남","60대이상","서울특별시","강동구","치킨","11"
"20160402","토","여","30대","서울특별시","강동구","치킨","135"
"20160402","토","여","50대","서울특별시","강북구","치킨","36"
"20160402","토","남","50대","서울특별시","강북구","치킨","41"
"20160402","토","여","30대","서울특별시","강북구","치킨","139"
"20160402","토","여","40대","서울특별시","강북구","치킨","180"
"20160402","토","남","20대","서울특별시","강북구","치킨","94"
"20160402","토","남","40대","서울특별시","강북구","치킨","103"
"20160402","토","여","20대","서울특별시","강북구","치킨","83"
"20160402","토","남","10대","서울특별시","강북구","치킨","23"
"20160402","토","남","60대이상","서울특별시","강북구","치킨","17"
"20160402","토","여","10대","서울특별시","강북구","치킨","26"
"20160402","토","여","60대이상","서울특별시","강북구","치킨","30"
"20160402","토","남","30대","서울특별시","강북구","치킨","119"
"20160402","토","여","30대","서울특별시","강서구","치킨","325"
"20160402","토","남","30대","서울특별시","강서구","치킨","288"
"20160402","토","여","50대","서울특별시","강서구","치킨","103"
"20160402","토","남","20대","서울특별시","강서구","치킨","178"
"20160402","토","여","40대","서울특별시","강서구","치킨","303"
"20160402","토","여","20대","서울특별시","강서구","치킨","190"
"20160402","토","남","40대","서울특별시","강서구","치킨","191"
"20160402","토","남","60대이상","서울특별시","강서구","치킨","26"
"20160402","토","남","10대","서울특별시","강서구","치킨","84"
"20160402","토","여","60대이상","서울특별시","강서구","치킨","43"
"20160402","토","여","10대","서울특별시","강서구","치킨","57"
"20160402","토","남","50대","서울특별시","강서구","치킨","69"
"20160402","토","남","30대","서울특별시","관악구","치킨","247"
"20160402","토","여","30대","서울특별시","관악구","치킨","218"
"20160402","토","남","50대","서울특별시","관악구","치킨","48"
"20160402","토","여","20대","서울특별시","관악구","치킨","189"
"20160402","토","남","40대","서울특별시","관악구","치킨","150"
"20160402","토","남","20대","서울특별시","관악구","치킨","243"
"20160402","토","여","40대","서울특별시","관악구","치킨","198"
"20160402","토","여","60대이상","서울특별시","관악구","치킨","20"
"20160402","토","여","10대","서울특별시","관악구","치킨","27"
"20160402","토","남","60대이상","서울특별시","관악구","치킨","19"
"20160402","토","남","10대","서울특별시","관악구","치킨","53"
"20160402","토","여","50대","서울특별시","관악구","치킨","61"
"20160402","토","남","50대","서울특별시","광진구","치킨","20"
"20160402","토","여","50대","서울특별시","광진구","치킨","36"
"20160402","토","남","30대","서울특별시","광진구","치킨","82"
"20160402","토","남","40대","서울특별시","광진구","치킨","63"
"20160402","토","여","20대","서울특별시","광진구","치킨","90"
"20160402","토","여","40대","서울특별시","광진구","치킨","67"
"20160402","토","남","20대","서울특별시","광진구","치킨","96"
"20160402","토","여","10대","서울특별시","광진구","치킨","34"
"20160402","토","여","60대이상","서울특별시","광진구","치킨","15"
"20160402","토","남","10대","서울특별시","광진구","치킨","23"
"20160402","토","남","60대이상","서울특별시","광진구","치킨","11"
"20160402","토","여","30대","서울특별시","광진구","치킨","98"
"20160402","토","여","30대","서울특별시","구로구","치킨","225"
"20160402","토","남","30대","서울특별시","구로구","치킨","199"
"20160402","토","여","50대","서울특별시","구로구","치킨","50"
"20160402","토","남","20대","서울특별시","구로구","치킨","132"
"20160402","토","여","40대","서울특별시","구로구","치킨","195"
"20160402","토","여","20대","서울특별시","구로구","치킨","131"
"20160402","토","남","40대","서울특별시","구로구","치킨","109"
"20160402","토","남","60대이상","서울특별시","구로구","치킨","25"
"20160402","토","남","10대","서울특별시","구로구","치킨","67"
"20160402","토","여","60대이상","서울특별시","구로구","치킨","21"
"20160402","토","여","10대","서울특별시","구로구","치킨","31"
"20160402","토","남","50대","서울특별시","구로구","치킨","39"
"20160402","토","남","30대","서울특별시","금천구","치킨","86"
"20160402","토","여","30대","서울특별시","금천구","치킨","73"
"20160402","토","남","50대","서울특별시","금천구","치킨","31"
"20160402","토","여","20대","서울특별시","금천구","치킨","53"
"20160402","토","남","40대","서울특별시","금천구","치킨","68"
"20160402","토","남","20대","서울특별시","금천구","치킨","73"
"20160402","토","여","40대","서울특별시","금천구","치킨","72"
"20160402","토","여","60대이상","서울특별시","금천구","치킨","8"
"20160402","토","여","10대","서울특별시","금천구","치킨","14"
"20160402","토","남","60대이상","서울특별시","금천구","치킨","14"
"20160402","토","남","10대","서울특별시","금천구","치킨","29"
"20160402","토","여","50대","서울특별시","금천구","치킨","16"
"20160402","토","여","20대","서울특별시","노원구","치킨","73"
"20160402","토","남","20대","서울특별시","노원구","치킨","115"
"20160402","토","남","40대","서울특별시","노원구","치킨","118"
"20160402","토","남","30대","서울특별시","노원구","치킨","138"
"20160402","토","남","50대","서울특별시","노원구","치킨","58"
"20160402","토","여","30대","서울특별시","노원구","치킨","162"
"20160402","토","여","50대","서울특별시","노원구","치킨","67"
"20160402","토","남","10대","서울특별시","노원구","치킨","45"
"20160402","토","남","60대이상","서울특별시","노원구","치킨","20"
"20160402","토","여","10대","서울특별시","노원구","치킨","40"
"20160402","토","여","60대이상","서울특별시","노원구","치킨","33"
"20160402","토","여","40대","서울특별시","노원구","치킨","249"
"20160402","토","남","10대","서울특별시","도봉구","치킨","265"
"20160402","토","남","60대이상","서울특별시","도봉구","치킨","5"
"20160402","토","남","40대","서울특별시","도봉구","치킨","43"
"20160402","토","남","30대","서울특별시","도봉구","치킨","75"
"20160402","토","여","10대","서울특별시","도봉구","치킨","277"
"20160402","토","여","30대","서울특별시","도봉구","치킨","76"
"20160402","토","여","60대이상","서울특별시","도봉구","치킨","12"
"20160402","토","여","50대","서울특별시","도봉구","치킨","26"
"20160402","토","남","50대","서울특별시","도봉구","치킨","23"
"20160402","토","남","20대","서울특별시","도봉구","치킨","52"
"20160402","토","여","20대","서울특별시","도봉구","치킨","74"
"20160402","토","여","40대","서울특별시","도봉구","치킨","96"
"20160402","토","여","30대","서울특별시","동대문구","치킨","93"
"20160402","토","남","30대","서울특별시","동대문구","치킨","99"
"20160402","토","여","50대","서울특별시","동대문구","치킨","31"
"20160402","토","남","20대","서울특별시","동대문구","치킨","77"
"20160402","토","여","40대","서울특별시","동대문구","치킨","104"
"20160402","토","여","20대","서울특별시","동대문구","치킨","62"
"20160402","토","남","40대","서울특별시","동대문구","치킨","79"
"20160402","토","여","10대","서울특별시","동대문구","치킨","24"
"20160402","토","여","60대이상","서울특별시","동대문구","치킨","19"
"20160402","토","남","10대","서울특별시","동대문구","치킨","28"
"20160402","토","남","60대이상","서울특별시","동대문구","치킨","15"
"20160402","토","남","50대","서울특별시","동대문구","치킨","32"
"20160402","토","여","10대","서울특별시","동작구","치킨","24"
"20160402","토","여","60대이상","서울특별시","동작구","치킨","14"
"20160402","토","여","20대","서울특별시","동작구","치킨","105"
"20160402","토","남","50대","서울특별시","동작구","치킨","21"
"20160402","토","남","10대","서울특별시","동작구","치킨","26"
"20160402","토","여","50대","서울특별시","동작구","치킨","19"
"20160402","토","남","60대이상","서울특별시","동작구","치킨","11"
"20160402","토","여","30대","서울특별시","동작구","치킨","113"
"20160402","토","남","30대","서울특별시","동작구","치킨","111"
"20160402","토","여","40대","서울특별시","동작구","치킨","103"
"20160402","토","남","40대","서울특별시","동작구","치킨","56"
"20160402","토","남","20대","서울특별시","동작구","치킨","122"
"20160402","토","여","20대","서울특별시","마포구","치킨","125"
"20160402","토","남","20대","서울특별시","마포구","치킨","129"
"20160402","토","남","40대","서울특별시","마포구","치킨","98"
"20160402","토","남","30대","서울특별시","마포구","치킨","150"
"20160402","토","남","50대","서울특별시","마포구","치킨","30"
"20160402","토","여","30대","서울특별시","마포구","치킨","144"
"20160402","토","여","50대","서울특별시","마포구","치킨","38"
"20160402","토","여","60대이상","서울특별시","마포구","치킨","20"
"20160402","토","여","10대","서울특별시","마포구","치킨","32"
"20160402","토","남","60대이상","서울특별시","마포구","치킨","10"
"20160402","토","남","10대","서울특별시","마포구","치킨","35"
"20160402","토","여","40대","서울특별시","마포구","치킨","141"
"20160402","토","여","20대","서울특별시","서대문구","치킨","76"
"20160402","토","남","20대","서울특별시","서대문구","치킨","99"
"20160402","토","남","40대","서울특별시","서대문구","치킨","52"
"20160402","토","남","30대","서울특별시","서대문구","치킨","86"
"20160402","토","남","50대","서울특별시","서대문구","치킨","27"
"20160402","토","여","30대","서울특별시","서대문구","치킨","85"
"20160402","토","여","50대","서울특별시","서대문구","치킨","35"
"20160402","토","남","10대","서울특별시","서대문구","치킨","19"
"20160402","토","남","60대이상","서울특별시","서대문구","치킨","10"
"20160402","토","여","10대","서울특별시","서대문구","치킨","10"
"20160402","토","여","60대이상","서울특별시","서대문구","치킨","7"
"20160402","토","여","40대","서울특별시","서대문구","치킨","102"
"20160402","토","남","50대","서울특별시","서초구","치킨","37"
"20160402","토","여","50대","서울특별시","서초구","치킨","81"
"20160402","토","남","30대","서울특별시","서초구","치킨","200"
"20160402","토","남","40대","서울특별시","서초구","치킨","121"
