"","x"
"earlier",0.853303275443719
"perfectly",0.848377109246872
"deal",0.8370320993537
"years",0.831172185990331
"lasts",0.817444209002697
"expensive",0.806006817378082
"ipad",0.802059064407331
"sharp",0.798103044133652
"experiences",0.762706519635747
"serves",0.759215090938123
"smart",0.75885663138101
"reading",0.7425472478412
"technology",0.727887045946312
"fine",0.725869952174987
"palm",0.706582706418628
"performs",0.703642948927763
"wellgot",0.700589993795731
"size",0.690591396430226
"hand",0.678673926344236
"complain",0.676233184813495
"xperia",0.672736057731395
"agan",0.661660903463028
"hands",0.647253716374337
"iver",0.615775825995742
"critically",0.603766418487564
"unique",0.592300545136636
"test",0.569176284847243
"speed",0.555190722923945
"asiathanks",0.55045737917718
"amazes",0.550145816379357
"siri",0.540213560561119
"features",0.534814219200775
"good",0.533833575719327
"hooked",0.524842984904642
"moreonly",0.492827065438727
"natural",0.486518630561989
"glad",0.464486891714058
"strong",0.460985923241809
"butt",0.458073805307528
"androids",0.45191591503485
"flagship",0.445345991756453
"headaches",0.437819375010659
"worthy",0.437261279157079
"downloaded",0.435165705309898
"tripled",0.432130677757755
"fan",0.425383084882314
"pin",0.422741803047576
"prices",0.41325564051242
"anouther",0.40722295263373
"performed",0.383551112214446
"shell",0.382578168430269
"familiar",0.363602707635034
"mart",0.359093063486146
"pleasant",0.358484725665204
"advances",0.34841921477719
"recorder",0.345466296705124
"shots",0.340780127295558
"argentina",0.33224375605457
"recibido",0.326394174821805
"lands",0.311540424575078
"needed",0.308595833125663
"fence",0.293736147630836
"board",0.2905749877303
"duty",0.287783001675292
"ofertadothe",0.278876567145148
"configure",0.272366573266528
"hearing",0.272159915446232
"sight",0.268604318004777
"smooth",0.261166849337571
"term",0.252450031920371
"boost",0.249960506635862
"calculate",0.243747514987793
"calendar",0.240746126229789
"fresh",0.240156911010153
"fasti",0.236657758368437
"designrecommend",0.231779581457279
"lte",0.227087001327357
"beats",0.225338563769186
"ratio",0.224390935733784
"amazingly",0.219996774655792
"fighting",0.215073952750737
"bien",0.213065421992461
"sym",0.2111137148257
"accurate",0.206790111100827
"cliff",0.203348271079508
"cam",0.201411965719995
"betteri",0.191043461993705
"parked",0.184970792177897
"inferno",0.181858901502085
"hikes",0.163302964648691
"upgraded",0.158529161026942
"easey",0.155079733748683
"desktopin",0.153545971758982
"wow",0.150115170352607
"rating",0.140158467533629
"nexus",0.138481640424384
"loud",0.136720222204319
"fairly",0.136547373267399
"smarter",0.135943675714844
"projected",0.134903076740657
"recommendthe",0.134264687278446
"usefull",0.131562351554067
"ten",0.125093618082617
"powerful",0.124143044113589
"promptly",0.124077028235407
"recommended",0.112967540382678
"justo",0.110208761972418
"wat",0.107289585561049
"trustworthiness",0.0973372194974879
"phoneits",0.0958452326441328
"radio",0.0925752344732972
"reseller",0.0925444043491178
"couple",0.0914578764844561
"heshe",0.0900360145654882
"muy",0.0875376883499933
"iphone",0.0786035968814069
"things",0.0733131995591832
"tiny",0.0696716803429791
"frame",0.055976723315552
"saver",0.0533909496346927
"evergether",0.0500486461156108
"lumia",0.0435140596690157
"flew",0.0386837054418892
"reembolsarme",0.0378157796044189
"anyplace",0.032057955767222
"questionim",0.0296533470881023
"wal",0.0293159661482353
"mail",0.0246962589369962
"greg",0.018655118888063
"adapter",0.0166391068929657
"phonewould",0.0147465013343405
"jealous",0.0142723037966579
"reasonsloud",0.0124331110500485
"transportation",0.010041913137531
"ican",0.00841673663443136
"pockets",0.00803390115834933
"thing",0.00766453779660103
"papania",0.00706276946661435
"toygood",0.00693099249712398
"survivedlots",0.00644170159880565
"onoff",0.005839577958487
"surgerys",0.00564996573121458
"yetpurchased",0.0044543316448975
"withe",0.003845496820971
"phablets",0.00325299697005859
"nervious",0.00251484895773303
"tuve",0.00157690972611431
"fue",0.00143159276522348
"costo",0.00130504571201469
"cancelar",0.00095658741336591
"iphonealso",0.00079583571215363
"unbelivablebeautiful",0.000782922425317513
"reaally",0.000707019286474034
"questions",0.000678388777010142
"prodic",0.000516755761503274
"roadtrip",0.000429490212759015
"betterinstead",0.000393234149044447
"everywhete",0.000380907342640158
"timer",0.00030016692809076
"parece",0.000293322108757545
"aid",0.000249382327095537
"condeson",0.000245258653230338
"fin",0.000230330420975377
"planfastin",0.000106091460125621
"simi",0.0000381114344435088
"saturday",0.0000335399850417155
"weigth",0.0000252449026438109
"dropoed",0.0000149689050865164
"jus",0.00000998049301108636
"ofertar",0.000000992657810957418
"parte",0.000000806042606098468
"dialercompatible",0.000000000000000951046633064608
