"","x"
"breakdown",-65.5583974584136
"understandablemy",-64.8156150495261
"enabled",-63.2301980723304
"heave",-62.6647277632668
"bare",-62.4642942363848
"deservesi",-62.0374644736709
"bits",-61.5750643459836
"aggravated",-61.4514453006163
"allit",-61.2558402583789
"bankanother",-60.7463801999835
"abruptly",-60.1678133626126
"assuming",-60.1024408065061
"blanket",-59.8911485893276
"pixelsboomsoundi",-59.8120647532114
"damm",-59.6012172913953
"quaility",-58.6011464158595
"suffer",-58.3180838767382
"cpuit",-58.0753622270219
"accident",-57.8893727571077
"activity",-57.8499257477413
"autonomy",-57.6572784282587
"athms",-57.1530254167322
"chipped",-57.0200593056139
"andor",-56.4645454848249
"nonstandard",-55.6025575604714
"deeply",-55.3501787241675
"occur",-54.6065938646476
"aweful",-54.3408776809961
"dealsphones",-54.2521428882465
"amazons",-54.1823318613781
"annoyed",-54.0869886503442
"againthey",-53.2498444478113
"behave",-53.234697615729
"eclectic",-53.1553740080587
"king",-53.1114078519771
"elsepeople",-52.9867648017609
"caharger",-52.8549197207789
"depths",-52.7770302780462
"hair",-52.2672262177357
"bbb",-52.2652384524304
"allplease",-52.191486766969
"backthis",-51.6772362319502
"bounced",-51.6771266062645
"eof",-51.4710087030896
"amazondont",-51.208467565493
"againin",-50.5778990160628
"graphic",-50.0399893893206
"bet",-49.9583860393226
"deliberately",-49.6440687468745
"achieve",-49.5411993804012
"brotherwho",-49.4568761760836
"centers",-48.7305611204483
"ecobee",-48.5600716755169
"animal",-48.4149535606934
"bandwagon",-48.081754216153
"experts",-47.829034713451
"bloody",-47.7350692655141
"relative",-47.6590189742005
"jailbroke",-47.4440824697415
"amazonso",-47.3381310315998
"doubtful",-47.3172382498975
"barsdots",-46.2200567815857
"albeit",-46.1001761823785
"contained",-45.5677815341851
"issuesui",-45.5335113521124
"chat",-45.4494033578143
"gamesin",-45.3711610985859
"anymorethis",-45.1128152176532
"emerging",-44.9813535301791
"alternate",-44.826757909358
"layeris",-44.6444066731865
"paused",-44.519158813744
"ebay",-44.4229366407812
"annoying",-44.4095142721988
"dnabutterfly",-44.3371155198279
"boardapparently",-44.1093991008927
"begin",-44.040029211827
"aggravation",-43.9730648799002
"commentsapps",-43.9580843806865
"conclussionstheres",-43.9119257272182
"hipster",-43.6355624037803
"areeÄ∞√b",-43.5470084261782
"blame",-43.0901858065399
"travelthis",-42.8902779080753
"bedefinitely",-42.8646120607366
"flys",-42.6487381407607
"euros",-42.5882896208043
"ane",-42.2263248081347
"breaks",-42.0577909651687
"noises",-42.0516774814914
"brain",-41.6970236444604
"boxso",-41.6478693044471
"blinding",-41.4796656550155
"frustratingly",-41.4076525883414
"disappeared",-41.2976891426346
"electronicsanyone",-41.2154407989427
"htci",-41.162583658045
"comaptibility",-41.0796149703308
"advised",-40.9654218053252
"continual",-40.943080335083
"compartment",-40.9430372086347
"electronicsnow",-40.9295637095724
"fragility",-40.8557902834065
"availability",-40.8071168405165
"july",-40.7477764536123
"agreeing",-40.7245361662549
"immeditaly",-40.4691881521877
"common",-40.3759706466332
"nowfinal",-40.0848444845058
"feetfacts",-40.0660921235192
"caused",-40.0425788382821
"character",-40.0364244152216
"goal",-39.9663002064553
"burner",-39.7897290286975
"incompetent",-39.5195151448593
"cares",-39.4350301152665
"walsh",-39.2314460572782
"effect",-39.1834040776973
"defected",-39.1707511267363
"blocky",-39.1520953330931
"authorized",-39.0432634149156
"batch",-38.8823363307513
"alternatives",-38.6135231485769
"designconseverything",-38.5187132337209
"branch",-38.2317090607516
"plastichas",-38.2298752389998
"slotprossleek",-38.2007394221231
"awesomeamazon",-38.1976227594018
"emoti",-37.9980984506245
"designed",-37.9076726825872
"captured",-37.7233082689385
"bothalso",-37.6720631077958
"claim",-37.4663542725745
"falsely",-37.2363687073194
"counter",-37.1760446313368
"alarmed",-37.0668504583998
"logged",-36.9599037391134
"claro",-36.8518139634581
"beaten",-36.7142650465142
"consume",-36.5272192777117
"discover",-36.5060851700036
"aclarar",-36.4216885376383
"videosgreat",-36.335168533528
"bankrupted",-36.2889892439847
"europeit",-36.2881231208412
"bull",-36.2627238330545
"dimpled",-36.0883708607281
"blinkfeed",-36.0710759392212
"asap",-35.8938572470402
"cardphone",-35.8424248306211
"announces",-35.7717884257946
"cure",-35.7183440850034
"infrastructure",-35.6887592542422
"acting",-35.5410641754303
"fierce",-35.5159517945153
"consumerfriendly",-35.4492457352243
"ithardware",-35.2543880820209
"commuting",-35.2462379679549
"reposting",-35.1309859357222
"hulu",-35.1271544347164
"polished",-34.9686128839144
"assume",-34.9581850654054
"blemishes",-34.8802385688844
"dinosaur",-34.8470871567286
"terrorist",-34.764738927159
"chews",-34.6488346776146
"aaps",-34.6269597784079
"resultatt",-34.545297212247
"minutesyr",-34.1096125003617
"dealing",-34.1095382134316
"arrive",-33.8269042470764
"audible",-33.8146848678375
"am√å¬©rica",-33.6919220359591
"destroys",-33.5326150980583
"base",-33.3758959643104
"managing",-33.372118438723
"companydaniel",-33.3026233456758
"economy",-33.2349175050317
"deviceconsoperating",-33.1488893309509
"chaos",-33.0815268693305
"advertising",-33.0776607952371
"designs",-32.9901055531816
"dedicated",-32.9245444791033
"guysi",-32.8992933069115
"beneath",-32.8848703815487
"reveiw",-32.5767918706936
"stats",-32.4377772181697
"attzero",-32.3880381038809
"breed",-32.3432764842069
"final",-32.2658634222112
"bloquea",-32.1530887182459
"insane",-32.1247194574211
"origional",-32.0708041010132
"worn",-31.986948129752
"cloud",-31.9549313693173
"gears",-31.8565448222432
"nightstand",-31.8067836751915
"additional",-31.7566583120275
"abombada",-31.749860145121
"strive",-31.7063665078101
"flashy",-31.4410259057181
"map",-31.4167500675964
"thinga",-31.3895120335808
"phonewe",-31.3579695056977
"enclosure",-31.3274340772036
"etc√•√ä√å√∑√•√ä",-31.2857168576226
"availablegalaxy",-31.2532336903383
"lytro",-31.1762660405076
"cosmetically",-31.1733132431808
"baited",-31.1132185068734
"drainage",-31.0688567273191
"emitting",-31.0028604696199
"afternoon",-30.8773428060422
"featuresoverall",-30.8255303707755
"apparently",-30.8208854276641
"client",-30.7115358238077
"bestbuy",-30.5952904676314
"twoday",-30.5456337401586
"create",-30.4894600737774
"appstore",-30.466335779043
"commendable",-30.2284576866791
"mapsnavigation",-30.2260821937777
"blames",-30.1765923421811
"ayer",-30.1227519135792
"emailing",-30.0891394439408
"h√å√∑√•√ä",-30.0713968267499
"ahhhh",-30.047339662922
"nowperformance",-29.9154636247409
"blown",-29.7463951469058
"slowest",-29.7172880477362
"drags",-29.5234630586787
"belowthis",-29.5233809021676
"slr",-29.1832357990921
"beloved",-29.1084171393624
"consequences",-28.7710214837185
"bricked",-28.7664321658555
"means",-28.7524757191976
"qualities",-28.7430266614786
"screenshots",-28.6950587459121
"helix",-28.676639322446
"ownershipi",-28.6706464337306
"brickif",-28.6102090187407
"adefect",-28.3673586853029
"cheapo",-28.1906798196061
"ashamed",-28.1017294991053
"began",-27.9735825951207
"hefty",-27.969140768202
"goodwifi",-27.8218748519249
"againsend",-27.7869945306991
"allreally",-27.7737151072232
"amfm",-27.6652424946435
"utter",-27.5639045140198
"loudest",-27.4865564851223
"upgradewhether",-27.4475203862453
"badly",-27.4125589467712
"iphoneis",-27.3555660150031
"exposure",-27.2173760993924
"leaked",-27.1049350564082
"additions",-27.0152656462258
"background",-27.0056103380319
"installation",-26.9912531271423
"glasswont",-26.8602319970106
"flimsy",-26.8464016002524
"morning",-26.7808816233849
"facebookall",-26.7026741968189
"nicerlooking",-26.6214878772291
"locatedthere",-26.6105831613834
"chore",-26.5563056709291
"blank",-26.5122173106107
"pricebright",-26.3871578626088
"examined",-26.360171322108
"hardearned",-26.3502521009139
"horrified",-26.2694462141886
"damshame",-26.1727289530683
"amount",-26.1652794616138
"beforesamsung",-26.1232757152313
"maxes",-26.120461398884
"simfree",-26.0867536664747
"advertises",-25.8620243786407
"divnameinnerhtmlhtml",-25.7264833063027
"agrivation",-25.6845167044197
"additionally",-25.5998435037895
"communicate",-25.4431269944414
"reputed",-25.4427306460545
"critics",-25.4303056826662
"hotter",-25.369852650593
"afghanistan",-25.3663027738977
"detailsfeatures",-25.3251101739554
"camerathe",-25.3001323645998
"sliding",-25.2575671759167
"instantly",-25.1666230300964
"cache",-25.0099102384401
"delays",-24.9683456773789
"plasticy",-24.9500580259681
"degree",-24.9211944149495
"interested",-24.9115486167844
"doug",-24.8940576751483
"gigantic",-24.779325885263
"itduo",-24.7591592021667
"callnot",-24.7504550458125
"heated",-24.7343639871809
"cyclone",-24.7299216877432
"homemy",-24.643651725993
"bogus",-24.6269283228753
"conscious",-24.5390926465002
"borrowing",-24.519054724992
"craftsmanship",-24.5121544053599
"hotspots",-24.5015496257672
"bind",-24.4475761577028
"forplease",-24.432676160087
"scratchesoverall",-24.4142164949703
"cal",-24.3523141607012
"bay",-24.3435927948449
"asaving",-24.3151417266271
"angle",-24.2605708382696
"fromgrrr",-24.1777111182929
"broadcasts",-24.1294739903116
"intended",-24.1136897179738
"simpleryou",-24.0647233124021
"programmed",-23.9963073915596
"buzzing",-23.9114853021168
"daywent",-23.8998825562123
"attempted",-23.8383537300407
"cpu",-23.7847431424805
"engineers",-23.7118059920666
"convert",-23.6972965990736
"rice",-23.6966137947951
"gambled",-23.6947168827121
"iteÄ∞√õ¬™s size",-23.6578844616273
"funny",-23.5675576779533
"chamber",-23.5611824523951
"fluke",-23.5192568661132
"elseshe",-23.4399269291203
"conformed",-23.4236249019561
"maximumspeed",-23.2754580293046
"satisfiedmakes",-23.2741309091501
"giant",-23.1294096141682
"aint",-23.1095935450846
"qwert",-23.0849963291147
"discharges",-23.0833996425504
"distorting",-22.9900801486509
"geek",-22.9600799364372
"aparently",-22.9566077056539
"back",-22.8120211376222
"tagged",-22.7753521636726
"noticeably",-22.7199046318602
"bin",-22.7079340675374
"appeared",-22.6973873718425
"certified",-22.6596191193746
"extreme",-22.5783231833668
"chinesse",-22.5512147203805
"cvmodevjltylqs",-22.548633917893
"instantlyconnected",-22.511133851769
"asks",-22.4936943447333
"immersive",-22.4296299254059
"featureslooking",-22.4084076189952
"acted",-22.4079810779119
"doesneÄ∞√õ¬™t weight",-22.3575416596788
"dings",-22.3371860320847
"win",-22.2607365466655
"flair",-22.1410545735986
"dustbin",-22.1166848443387
"barometer",-22.1085616340673
"dragondevscom",-22.1042405116106
"nba",-22.0325418557071
"pull",-22.020261545456
"bandwitch",-21.9803899980498
"crackedi",-21.9571066409622
"incremental",-21.9488393934846
"everytime",-21.9125190367237
"expectedyou",-21.9106479337463
"whereever",-21.882800577573
"grudge",-21.7679846666817
"creator",-21.7427106200356
"marca",-21.7150476301099
"hopelessly",-21.6676042681489
"frustrations",-21.6421547980089
"experienceis",-21.6173414789947
"accidentally",-21.5844740904575
"availablefunction",-21.5753868320547
"netflix",-21.5390246677124
"verify",-21.5114733361433
"levelthe",-21.5082952977483
"whistle",-21.4759476447232
"tabletsizedi",-21.4637747748864
"eager",-21.4195077744697
"describing",-21.3847215879939
"entire",-21.372366514123
"twodays",-21.366664239068
"cat",-21.2660079723743
"overprocessing",-21.2092125436519
"nfcgps",-21.1659614103707
"apples",-21.1560223464974
"ativities",-21.0949374923117
"callsecondary",-21.0485995367656
"kona",-21.0442860647982
"craziest",-21.0393754356647
"appsive",-21.0151164816087
"lightness",-20.9085525243202
"automatic",-20.8547469735318
"bestno",-20.8204446585393
"characteristic",-20.7081514337439
"fly",-20.6989976315367
"approve",-20.5854056535617
"slowoverall",-20.5717280920723
"facial",-20.5703261293787
"youeÄ∞√õ¬™ve",-20.5700477135448
"nurses",-20.5465561441132
"backwardthe",-20.5256771549957
"preview",-20.4838687844098
"defect",-20.4811009945729
"exchanging",-20.4572826701594
"anger",-20.4213136560035
"itselfso",-20.4145071869367
"credit",-20.4121279304572
"estos",-20.404297377469
"concludes",-20.3493673785014
"advantage",-20.3287932515902
"multidirectional",-20.2973592486521
"slipped",-20.2357047597668
"dishonest",-20.2194140549629
"answered",-20.2148988272203
"preoccupied",-20.150151585621
"dumbest",-20.1012726585237
"camerait",-20.08838274841
"flicking",-20.0590184427761
"alao",-20.0386123223846
"awaythe",-20.0159861231762
"foot",-20.0105949453052
"connections",-19.9855097608704
"atvpdkikxder",-19.9681467876446
"rhyme",-19.9640240905828
"alreadyi",-19.9350133609693
"blanks",-19.9025307840885
"dat",-19.8368486809475
"disappointedbecause",-19.8087184472816
"oses",-19.7528170277209
"cellular",-19.745454738973
"literally",-19.7159135142309
"carateristics",-19.6877509441868
"phonewell",-19.6287461574586
"concrete",-19.5990384224712
"conditioni",-19.5605317232061
"pixelation",-19.5159411275864
"typically",-19.4990237944801
"agreement",-19.4741119446735
"facing",-19.4309336045577
"pinki",-19.3956351553887
"activate",-19.3625158065926
"audiovideoi",-19.3356494914192
"fastscreen",-19.2201238954985
"floating",-19.1451183011669
"beginning",-19.1430459479084
"measly",-19.1384778978876
"farall",-19.0330696310758
"calls",-19.0279498723745
"understanding",-19.0062381701758
"lug",-19.0002503244756
"damn",-18.9646785891941
"gigabytes",-18.9615539971525
"lowmid",-18.9205298028017
"carrydo",-18.85809612306
"oblivious",-18.8448061977115
"farit",-18.8312178363426
"proper",-18.8263460286572
"anew",-18.7791730368293
"cameraand",-18.7701261529402
"glory",-18.7597902278947
"fromsoftwarehtc",-18.7027363004319
"fauxrubber",-18.6943466476595
"depth",-18.6885126601138
"deep",-18.6769056179646
"layoutbuttons",-18.6594922134857
"phne",-18.6591376912134
"ecstatic",-18.6386163957429
"avoid",-18.5954217602982
"boxed",-18.5822590446658
"street",-18.5715484676182
"erases",-18.4977384760836
"expectinv",-18.49681109438
"elsedont",-18.4962657403093
"tracfonetracfone",-18.4699970933712
"stick",-18.4613744498935
"biased",-18.4503146610694
"impact",-18.4107336162775
"advertised",-18.3787304442085
"existence",-18.3747933203356
"goodthe",-18.3594654202764
"plethora",-18.3589336494835
"ampm",-18.3577335432375
"bar",-18.2978530066473
"macro",-18.2129935462822
"casual",-18.2089720856472
"surf",-18.1057318834198
"dialing",-18.0724433484104
"focus",-18.0643629420146
"leastto",-18.0405903176745
"pathetically",-18.0070438655793
"masses",-18.0043397206011
"files",-17.998000393298
"pleaseeeee",-17.9372144247864
"washed",-17.8908915480807
"officially",-17.8635071937996
"expiration",-17.8330440826831
"withwithout",-17.826070595604
"caller",-17.8254005472841
"greatcall",-17.818622039809
"blew",-17.8114440487476
"mototola",-17.8030340654013
"recharge",-17.7904301738267
"swap",-17.738276277719
"evolutionary",-17.7331523808868
"buyer",-17.6688802419097
"glancethe",-17.6651953636744
"kraemer",-17.5944602843612
"andwont",-17.5876212661808
"attempt",-17.5468177857035
"accepting",-17.534703252271
"notes",-17.5240642905594
"red",-17.5044458057118
"thatbottom",-17.4881622616696
"explorer",-17.4803240389368
"rfrkaceorbb",-17.4179851559489
"contacted",-17.3760902868046
"everi",-17.3670752079827
"downhill",-17.3664721723082
"corning",-17.2938880573726
"byeno",-17.2506764504705
"decision",-17.249150756771
"chargers",-17.2410219513648
"finest",-17.2107473609326
"sway",-17.1990024886368
"makers",-17.1744349916224
"dreaded",-17.1653200079373
"buzz",-17.1056647727233
"multi",-17.0688322677676
"displays",-17.0352968201867
"depressing",-17.0139172463724
"correctly",-16.983708189482
"kindly",-16.9638157296839
"cancels",-16.9396235355081
"furry",-16.9356702863891
"ebooks",-16.9313221933267
"gama",-16.8884836033095
"horribly",-16.8739531369283
"experiencing",-16.8665308905191
"escape",-16.8626279064694
"drove",-16.8455132004097
"greathigh",-16.813176158391
"modems",-16.7767741013319
"government",-16.7521754017501
"negativeexternal",-16.7225965760583
"batery",-16.7093096523615
"heck",-16.7058632159928
"howsoever",-16.7038380946845
"maintenence",-16.7024258119482
"due",-16.6745525082069
"learned",-16.6467221571348
"dang",-16.6055319173699
"musicthe",-16.5765707906213
"baffled",-16.5511827623211
"bruised",-16.4896306526904
"disabled",-16.4516360977517
"drain",-16.430553334228
"greatthanks",-16.3624830764495
"ecosystem",-16.3331024761243
"duration",-16.3212963786825
"feedseÄ∞√bove",-16.276470246825
"palms",-16.2529957972859
"advice",-16.2501503800356
"arguably",-16.2461987191211
"deari",-16.2322127946936
"foreign",-16.2140318579699
"bbmcontacts",-16.1758792260793
"intense",-16.1444623996306
"choicea",-16.131239177038
"calculator",-16.1304089683281
"gingerbread",-16.1234421146771
"flawsif",-16.1220275733707
"affects",-16.1201388192333
"datawould",-16.1029124385332
"compleat",-16.0931528609542
"disappointingi",-16.0562010627926
"processors",-16.0386859905812
"offeÄ∞√bhis",-16.0369362172768
"blurry",-16.0334086475695
"reasons",-16.0315795863131
"requires",-16.0281900467263
"doneÄ∞√õ¬™t use",-15.9968723941625
"backand",-15.9658697513498
"intermittently",-15.8997633177993
"sleevecamera",-15.8956245790899
"deliverydate",-15.8545726206576
"frontthe",-15.8466797485452
"brights",-15.8256178911428
"nova",-15.8013643847129
"moneythe",-15.7982601096005
"submit",-15.7868019942621
"riddled",-15.7621050678518
"button",-15.7386887094119
"entered",-15.7199027787337
"momuse",-15.7129708446546
"phonealmost",-15.6938040500083
"complex",-15.6770685602919
"green",-15.6763347516281
"expectationswhen",-15.6740653511
"ideas",-15.664480932217
"happeni",-15.6580312015201
"dated",-15.6249351208994
"extent",-15.6080210671099
"itll",-15.5854007426511
"scuff",-15.5834019440443
"limitation",-15.5787005234232
"grade",-15.5759843942911
"thisupdate",-15.5558775913353
"colour",-15.5381298366277
"blink",-15.5379523397791
"saidwe",-15.5298379124509
"moral",-15.5193697579642
"awfulthey",-15.4752783239941
"expansive",-15.4723885107231
"abuse",-15.4717203390868
"craze",-15.4447369639783
"cutter",-15.4359390276704
"droped",-15.4331162654734
"shortcuts",-15.4173734567068
"felt",-15.3847067840286
"baterry",-15.37545024503
"reps",-15.3584570138048
"typical",-15.3014262561407
"cash",-15.3012980153055
"advertise",-15.2720559147247
"kiddingtakes",-15.2048349478464
"thatis",-15.1762743413747
"cheated",-15.1644657247204
"magnify",-15.1419196327065
"applied",-15.1274810715031
"themall",-15.1245630500985
"objects",-15.0923133859686
"seek",-15.0864461856098
"funnyin",-15.0825985954526
"emergencyi",-15.0756004859178
"firmly",-15.0656761104439
"duo",-15.0294962527556
"featuresimpressions",-15.0166091670249
"chargedall",-15.0074898396383
"keying",-14.9959069796143
"mile",-14.9850272460659
"entertainment",-14.9841167120725
"thickest",-14.9829773063519
"offers",-14.9686980647688
"workable",-14.9528355754912
"simultaneously",-14.9457548377521
"pocketcloud",-14.9273670697801
"parking",-14.9152409502375
"hog",-14.8910172219785
"conversationnokia",-14.8663385759695
"dearly",-14.8510998574335
"artwork",-14.8467863026804
"threatening",-14.826045179863
"beginners",-14.7987326190745
"trails",-14.7488053337789
"backplease",-14.7458748026085
"aware",-14.7346127897747
"responsiveno",-14.7285188478219
"microsoft",-14.7237303047104
"insidei",-14.7234330824345
"bars",-14.6887986767089
"attention",-14.6600764942209
"australian",-14.6547927729154
"wires",-14.6394227247668
"ant",-14.6144928438075
"donethis",-14.6103883763588
"reproducing",-14.5971505258998
"colored",-14.5643927840605
"broke",-14.5629295982923
"recessed",-14.5497085669921
"cuando",-14.5356043423935
"indian",-14.5222401092777
"easein",-14.4766445451385
"textwithwithout",-14.4682260304014
"elegance",-14.4502348062421
"europeans",-14.4385626015446
"basis",-14.4372232164927
"manualtouch",-14.4163929469307
"renewal",-14.3955884767978
"brighter",-14.3932666589543
"jack",-14.3856985546585
"puffin",-14.3592019106475
"ice",-14.3551447757224
"rushed",-14.3308303544575
"productneedless",-14.3257389875333
"onarrgggghhhhhh",-14.3143217908488
"august",-14.3097481823995
"angola",-14.2545126423655
"press",-14.206920618088
"terrified",-14.1659624966332
"themhouse",-14.154568819161
"disks",-14.1512464439782
"hung",-14.1356375344991
"macbook",-14.0965414345512
"moderately",-14.09610015496
"preownedi",-14.0794648899335
"tools",-14.0445886642085
"covers",-13.9998507513536
"optimistic",-13.9981123655115
"othet",-13.9868330585273
"african",-13.9693089611124
"glitch",-13.9113430458392
"ironic",-13.9024828994365
"benow",-13.881634433921
"producing",-13.8791115381807
"bugs",-13.8761396131962
"slogan",-13.8731683520503
"concepto",-13.8497312700424
"itworks",-13.839999983313
"fraction",-13.832712702001
"hammer",-13.8240662665629
"git",-13.8045340569075
"spaced",-13.7939405539453
"flag",-13.7912420881415
"contac",-13.7862600566063
"ala",-13.7768983557291
"lesson",-13.7713211130747
"bug",-13.7648582729391
"expectative",-13.7100865910374
"valet",-13.6962735460549
"featuresi",-13.6895866922351
"avail",-13.6412442376221
"facebooktwitter",-13.6361016098334
"usedthere",-13.5701986639625
"homework",-13.5451898288768
"express",-13.5416059237117
"inquiring",-13.532950581317
"chucking",-13.5179568864539
"expression",-13.5174471848885
"lastly",-13.5144664625741
"navigating",-13.5109905826662
"needkeep",-13.5091734139909
"supervisors",-13.5054967242043
"calibration",-13.493462936296
"whoa",-13.4642701527385
"september",-13.4394627637318
"opposite",-13.432306506899
"defectivedo",-13.4185660234286
"cameraas",-13.4144215434695
"blow",-13.4127380451267
"closing",-13.4060459469575
"fuzz",-13.4042327313865
"reviewers",-13.4009164459346
"washers",-13.3999015833875
"gestures",-13.399714706984
"island",-13.38622505557
"prie",-13.3857531030406
"logtag",-13.3857056813184
"mad",-13.362581221958
"occasion",-13.3567336148807
"frequently",-13.3555254238141
"uno",-13.3524836925946
"theyd",-13.3351146123876
"solidly",-13.3283637793077
"minorversion",-13.2983646481952
"thatdesignthe",-13.2678163851583
"heartrate",-13.2665844331753
"deserves",-13.2634091979262
"resorted",-13.2422354439464
"smoothlysaying",-13.2415381811025
"buried",-13.239495783408
"moreyes",-13.238537748727
"crispthe",-13.2246950596231
"nonintuitive",-13.1741522721448
"happen",-13.1653576052074
"address",-13.1527751186149
"fallowed",-13.1439027491061
"crop",-13.1242570565149
"ballsif",-13.1009501029811
"debated",-13.0886191537259
"migratei",-13.0737020988993
"hated",-13.0672655477832
"sam",-13.0644457611172
"hsdpa",-13.0473854216584
"thanking",-13.0399303873408
"powerup",-13.0379637846667
"dontthink",-13.0362705604329
"hopes",-13.0330582533507
"brothers",-13.0304686430148
"remotely",-13.0158088215109
"effortless",-12.9955584171874
"interior",-12.9876183230101
"enjoyable",-12.9788861166005
"keypoints",-12.9649810373671
"barely",-12.9390215403913
"leaned",-12.9173045119267
"answer",-12.9081821358502
"harm",-12.9032606479105
"accept",-12.9031468475011
"tasks",-12.8641529347152
"griping",-12.8540042240135
"recomended",-12.8253424916695
"boom",-12.8244994527981
"aftermarket",-12.8143684900491
"contacts",-12.8090172799002
"sentience",-12.802360596474
"cheek",-12.796852817523
"iawry",-12.7836428423416
"refurbish",-12.7737661184947
"advantages",-12.7646172428877
"forgive",-12.7620427210232
"thisplaying",-12.7325552163768
"changed",-12.726677638204
"sketch",-12.7158455993206
"trash",-12.714128510151
"clone",-12.7057742696245
"pricesfor",-12.6815865185573
"everthing",-12.6745631060646
"performs",-12.6736322456355
"discount",-12.6727251824431
"unread",-12.6717626697791
"upsetting",-12.6714524504449
"continuously",-12.6588868054127
"admittedly",-12.6503069121362
"false",-12.6332957458061
"reality",-12.6259343342404
"intl",-12.6236384921708
"duties",-12.6224191970661
"neve",-12.6054132172976
"burned",-12.5973195279791
"gbmy",-12.5872280761531
"tweaks",-12.5753133739278
"mpfront",-12.5705553450631
"frontfacing",-12.5491155228141
"craps",-12.5290579067158
"builtmost",-12.5265321456422
"answering",-12.519167463184
"european",-12.4973024107396
"breathtaking",-12.4885650339012
"ans",-12.4811902462887
"navigate",-12.4517947385704
"duplicated",-12.4341857601718
"detailok",-12.4290376782878
"employed",-12.4126053040417
"remedy",-12.4055735368644
"hahathen",-12.3779919193462
"swindled",-12.3349713205952
"shady",-12.3321830590118
"appsit",-12.3317043588851
"lglc",-12.3257252292433
"crashed",-12.3114236713864
"notalso",-12.3007430405879
"stinks",-12.2822009794441
"halfway",-12.261431655014
"counted",-12.2579253168541
"concluded",-12.2467449405832
"docs",-12.2266295685303
"downloadcamera",-12.2145261901544
"praying",-12.1984673083152
"april",-12.1952913674511
"fear",-12.1877947602608
"translates",-12.1641312884864
"camcorderbuilt",-12.159463632998
"practice",-12.1518234517478
"buys",-12.1471610617351
"satisfy",-12.1450162468877
"ago",-12.134478458899
"iphonesive",-12.1332726094455
"american",-12.1308193774979
"tags",-12.1181077231741
"overheat",-12.1091805713746
"reasonsitem",-12.0921143722169
"nuts",-12.0911991189416
"smalleri",-12.0744538931493
"factan",-12.0647829089543
"lightno",-12.0628520964034
"demand",-12.0471799474908
"atat",-12.0400553096812
"free",-12.0211094636495
"visibility",-12.014822327347
"ironed",-11.9707600173878
"lag",-11.9640431567086
"routinely",-11.9624154533803
"minder",-11.9466847161482
"mms",-11.9360504028179
"meant",-11.9335089565719
"los",-11.9272138567545
"mfgs",-11.9149685617622
"activitate",-11.9097039418495
"providing",-11.907652958167
"charge",-11.8828356113917
"maze",-11.8546862183624
"camrea",-11.8438026139697
"beware",-11.8414111280926
"umbrella",-11.8366794678341
"disappointedi",-11.8276499476618
"enlarging",-11.8265092869937
"indoors",-11.8257261689485
"borrows",-11.8214159232136
"leader",-11.8197297689637
"clipdivstyleheight",-11.7992775005501
"code",-11.7900821853998
"outdoor",-11.7879685720851
"laying",-11.7854945279116
"verizons",-11.7814532144952
"fair",-11.7594350606826
"insert",-11.7433284056897
