"기준일","요일","성별","연령대","시도","시군구","업종","통화건수"
"20160101","금","남","50대","서울특별시","광진구","치킨","38"
"20160101","금","남","60대이상","서울특별시","광진구","치킨","11"
"20160101","금","남","10대","서울특별시","광진구","치킨","29"
"20160101","금","여","60대이상","서울특별시","광진구","치킨","11"
"20160101","금","여","10대","서울특별시","광진구","치킨","22"
"20160101","금","남","40대","서울특별시","광진구","치킨","85"
"20160101","금","남","40대","서울특별시","구로구","치킨","136"
"20160101","금","여","40대","서울특별시","구로구","치킨","185"
"20160101","금","여","20대","서울특별시","구로구","치킨","128"
"20160101","금","남","50대","서울특별시","구로구","치킨","58"
"20160101","금","남","30대","서울특별시","구로구","치킨","204"
"20160101","금","여","50대","서울특별시","구로구","치킨","78"
"20160101","금","여","30대","서울특별시","구로구","치킨","227"
"20160101","금","여","10대","서울특별시","구로구","치킨","23"
"20160101","금","여","60대이상","서울특별시","구로구","치킨","31"
"20160101","금","남","10대","서울특별시","구로구","치킨","41"
"20160101","금","남","60대이상","서울특별시","구로구","치킨","25"
"20160101","금","남","20대","서울특별시","구로구","치킨","129"
"20160101","금","여","40대","서울특별시","금천구","치킨","69"
"20160101","금","남","40대","서울특별시","금천구","치킨","52"
"20160101","금","남","20대","서울특별시","금천구","치킨","58"
"20160101","금","여","50대","서울특별시","금천구","치킨","27"
"20160101","금","여","30대","서울특별시","금천구","치킨","79"
"20160101","금","남","50대","서울특별시","금천구","치킨","20"
"20160101","금","남","30대","서울특별시","금천구","치킨","88"
"20160101","금","남","10대","서울특별시","금천구","치킨","21"
"20160101","금","남","60대이상","서울특별시","금천구","치킨","5"
"20160101","금","여","10대","서울특별시","금천구","치킨","19"
"20160101","금","여","60대이상","서울특별시","금천구","치킨","9"
"20160101","금","여","20대","서울특별시","금천구","치킨","75"
"20160101","금","여","50대","서울특별시","노원구","치킨","83"
"20160101","금","남","50대","서울특별시","노원구","치킨","49"
"20160101","금","여","30대","서울특별시","노원구","치킨","164"
"20160101","금","여","40대","서울특별시","노원구","치킨","196"
"20160101","금","남","20대","서울특별시","노원구","치킨","121"
"20160101","금","남","40대","서울특별시","노원구","치킨","127"
"20160101","금","여","20대","서울특별시","노원구","치킨","98"
"20160101","금","여","60대이상","서울특별시","노원구","치킨","28"
"20160101","금","여","10대","서울특별시","노원구","치킨","30"
"20160101","금","남","60대이상","서울특별시","노원구","치킨","20"
"20160101","금","남","10대","서울특별시","노원구","치킨","44"
"20160101","금","남","30대","서울특별시","노원구","치킨","142"
"20160101","금","여","60대이상","서울특별시","도봉구","치킨","26"
"20160101","금","여","10대","서울특별시","도봉구","치킨","138"
"20160101","금","여","30대","서울특별시","도봉구","치킨","86"
"20160101","금","여","40대","서울특별시","도봉구","치킨","96"
"20160101","금","남","60대이상","서울특별시","도봉구","치킨","17"
"20160101","금","남","40대","서울특별시","도봉구","치킨","53"
"20160101","금","남","10대","서울특별시","도봉구","치킨","197"
"20160101","금","여","20대","서울특별시","도봉구","치킨","94"
"20160101","금","남","20대","서울특별시","도봉구","치킨","61"
"20160101","금","남","50대","서울특별시","도봉구","치킨","31"
"20160101","금","여","50대","서울특별시","도봉구","치킨","40"
"20160101","금","남","30대","서울특별시","도봉구","치킨","75"
"20160101","금","남","40대","서울특별시","동대문구","치킨","69"
"20160101","금","여","40대","서울특별시","동대문구","치킨","103"
"20160101","금","여","20대","서울특별시","동대문구","치킨","72"
"20160101","금","남","50대","서울특별시","동대문구","치킨","24"
"20160101","금","남","30대","서울특별시","동대문구","치킨","104"
"20160101","금","여","50대","서울특별시","동대문구","치킨","37"
"20160101","금","여","30대","서울특별시","동대문구","치킨","102"
"20160101","금","남","60대이상","서울특별시","동대문구","치킨","13"
"20160101","금","남","10대","서울특별시","동대문구","치킨","26"
"20160101","금","여","60대이상","서울특별시","동대문구","치킨","23"
"20160101","금","여","10대","서울특별시","동대문구","치킨","14"
"20160101","금","남","20대","서울특별시","동대문구","치킨","88"
"20160101","금","남","60대이상","서울특별시","동작구","치킨","23"
"20160101","금","남","10대","서울특별시","동작구","치킨","25"
"20160101","금","여","50대","서울특별시","동작구","치킨","32"
"20160101","금","남","20대","서울특별시","동작구","치킨","122"
"20160101","금","여","60대이상","서울특별시","동작구","치킨","16"
"20160101","금","여","20대","서울특별시","동작구","치킨","93"
"20160101","금","여","10대","서울특별시","동작구","치킨","17"
"20160101","금","남","40대","서울특별시","동작구","치킨","68"
"20160101","금","여","40대","서울특별시","동작구","치킨","102"
"20160101","금","남","30대","서울특별시","동작구","치킨","128"
"20160101","금","여","30대","서울특별시","동작구","치킨","132"
"20160101","금","남","50대","서울특별시","동작구","치킨","30"
"20160101","금","여","50대","서울특별시","마포구","치킨","49"
"20160101","금","남","50대","서울특별시","마포구","치킨","37"
"20160101","금","여","30대","서울특별시","마포구","치킨","128"
"20160101","금","여","40대","서울특별시","마포구","치킨","145"
"20160101","금","남","20대","서울특별시","마포구","치킨","99"
"20160101","금","남","40대","서울특별시","마포구","치킨","88"
"20160101","금","여","20대","서울특별시","마포구","치킨","109"
"20160101","금","남","10대","서울특별시","마포구","치킨","33"
"20160101","금","남","60대이상","서울특별시","마포구","치킨","19"
"20160101","금","여","10대","서울특별시","마포구","치킨","23"
"20160101","금","여","60대이상","서울특별시","마포구","치킨","13"
"20160101","금","남","30대","서울특별시","마포구","치킨","156"
"20160101","금","여","50대","서울특별시","서대문구","치킨","37"
"20160101","금","남","50대","서울특별시","서대문구","치킨","28"
"20160101","금","여","30대","서울특별시","서대문구","치킨","105"
"20160101","금","여","40대","서울특별시","서대문구","치킨","140"
"20160101","금","남","20대","서울특별시","서대문구","치킨","110"
"20160101","금","남","40대","서울특별시","서대문구","치킨","71"
"20160101","금","여","20대","서울특별시","서대문구","치킨","95"
"20160101","금","여","60대이상","서울특별시","서대문구","치킨","20"
"20160101","금","여","10대","서울특별시","서대문구","치킨","18"
"20160101","금","남","60대이상","서울특별시","서대문구","치킨","12"
"20160101","금","남","10대","서울특별시","서대문구","치킨","27"
"20160101","금","남","30대","서울특별시","서대문구","치킨","99"
"20160101","금","남","20대","서울특별시","서초구","치킨","105"
"20160101","금","여","20대","서울특별시","서초구","치킨","108"
"20160101","금","여","40대","서울특별시","서초구","치킨","137"
"20160101","금","여","30대","서울특별시","서초구","치킨","139"
"20160101","금","여","50대","서울특별시","서초구","치킨","51"
"20160101","금","남","30대","서울특별시","서초구","치킨","141"
"20160101","금","남","50대","서울특별시","서초구","치킨","30"
"20160101","금","남","60대이상","서울특별시","서초구","치킨","13"
"20160101","금","남","10대","서울특별시","서초구","치킨","35"
"20160101","금","여","60대이상","서울특별시","서초구","치킨","13"
"20160101","금","여","10대","서울특별시","서초구","치킨","34"
"20160101","금","남","40대","서울특별시","서초구","치킨","95"
"20160101","금","남","60대이상","서울특별시","성동구","치킨","7"
"20160101","금","남","10대","서울특별시","성동구","치킨","5"
"20160101","금","여","50대","서울특별시","성동구","치킨","15"
"20160101","금","남","20대","서울특별시","성동구","치킨","46"
"20160101","금","여","60대이상","서울특별시","성동구","치킨","7"
"20160101","금","여","20대","서울특별시","성동구","치킨","29"
"20160101","금","여","10대","서울특별시","성동구","치킨","5"
"20160101","금","남","40대","서울특별시","성동구","치킨","32"
"20160101","금","여","40대","서울특별시","성동구","치킨","50"
"20160101","금","남","30대","서울특별시","성동구","치킨","70"
"20160101","금","여","30대","서울특별시","성동구","치킨","59"
"20160101","금","남","50대","서울특별시","성동구","치킨","15"
"20160101","금","여","30대","서울특별시","성북구","치킨","111"
"20160101","금","남","30대","서울특별시","성북구","치킨","109"
"20160101","금","여","50대","서울특별시","성북구","치킨","30"
"20160101","금","남","20대","서울특별시","성북구","치킨","102"
"20160101","금","여","40대","서울특별시","성북구","치킨","105"
"20160101","금","여","20대","서울특별시","성북구","치킨","77"
"20160101","금","남","40대","서울특별시","성북구","치킨","71"
"20160101","금","남","60대이상","서울특별시","성북구","치킨","18"
"20160101","금","남","10대","서울특별시","성북구","치킨","18"
"20160101","금","여","60대이상","서울특별시","성북구","치킨","27"
"20160101","금","여","10대","서울특별시","성북구","치킨","12"
"20160101","금","남","50대","서울특별시","성북구","치킨","40"
"20160101","금","남","30대","서울특별시","송파구","치킨","198"
"20160101","금","여","30대","서울특별시","송파구","치킨","199"
"20160101","금","남","50대","서울특별시","송파구","치킨","60"
"20160101","금","여","20대","서울특별시","송파구","치킨","148"
"20160101","금","남","40대","서울특별시","송파구","치킨","152"
"20160101","금","남","20대","서울특별시","송파구","치킨","139"
"20160101","금","여","40대","서울특별시","송파구","치킨","251"
"20160101","금","남","10대","서울특별시","송파구","치킨","55"
"20160101","금","남","60대이상","서울특별시","송파구","치킨","28"
"20160101","금","여","10대","서울특별시","송파구","치킨","37"
"20160101","금","여","60대이상","서울특별시","송파구","치킨","28"
"20160101","금","여","50대","서울특별시","송파구","치킨","89"
"20160101","금","여","10대","서울특별시","양천구","치킨","32"
"20160101","금","여","60대이상","서울특별시","양천구","치킨","8"
"20160101","금","여","50대","서울특별시","양천구","치킨","43"
"20160101","금","남","20대","서울특별시","양천구","치킨","69"
"20160101","금","남","10대","서울특별시","양천구","치킨","33"
"20160101","금","여","20대","서울특별시","양천구","치킨","112"
"20160101","금","남","60대이상","서울특별시","양천구","치킨","7"
"20160101","금","남","40대","서울특별시","양천구","치킨","67"
"20160101","금","여","40대","서울특별시","양천구","치킨","170"
"20160101","금","남","30대","서울특별시","양천구","치킨","87"
"20160101","금","여","30대","서울특별시","양천구","치킨","97"
"20160101","금","남","50대","서울특별시","양천구","치킨","34"
"20160101","금","남","60대이상","서울특별시","영등포구","치킨","23"
"20160101","금","남","10대","서울특별시","영등포구","치킨","15"
"20160101","금","여","50대","서울특별시","영등포구","치킨","34"
"20160101","금","남","20대","서울특별시","영등포구","치킨","97"
"20160101","금","여","60대이상","서울특별시","영등포구","치킨","13"
"20160101","금","여","20대","서울특별시","영등포구","치킨","89"
"20160101","금","여","10대","서울특별시","영등포구","치킨","21"
"20160101","금","남","40대","서울특별시","영등포구","치킨","83"
"20160101","금","여","40대","서울특별시","영등포구","치킨","96"
"20160101","금","남","30대","서울특별시","영등포구","치킨","131"
"20160101","금","여","30대","서울특별시","영등포구","치킨","125"
"20160101","금","남","50대","서울특별시","영등포구","치킨","43"
"20160101","금","여","10대","서울특별시","용산구","치킨","16"
"20160101","금","여","60대이상","서울특별시","용산구","치킨","6"
"20160101","금","여","20대","서울특별시","용산구","치킨","73"
"20160101","금","남","50대","서울특별시","용산구","치킨","25"
"20160101","금","남","10대","서울특별시","용산구","치킨","17"
"20160101","금","여","50대","서울특별시","용산구","치킨","28"
"20160101","금","남","60대이상","서울특별시","용산구","치킨","9"
"20160101","금","여","30대","서울특별시","용산구","치킨","104"
"20160101","금","남","30대","서울특별시","용산구","치킨","120"
"20160101","금","여","40대","서울특별시","용산구","치킨","112"
"20160101","금","남","40대","서울특별시","용산구","치킨","67"
"20160101","금","남","20대","서울특별시","용산구","치킨","79"
"20160101","금","여","60대이상","서울특별시","은평구","치킨","17"
"20160101","금","여","10대","서울특별시","은평구","치킨","25"
"20160101","금","남","40대","서울특별시","은평구","치킨","118"
"20160101","금","남","30대","서울특별시","은평구","치킨","125"
"20160101","금","남","60대이상","서울특별시","은평구","치킨","23"
"20160101","금","여","30대","서울특별시","은평구","치킨","172"
"20160101","금","남","10대","서울특별시","은평구","치킨","32"
"20160101","금","여","50대","서울특별시","은평구","치킨","66"
"20160101","금","남","50대","서울특별시","은평구","치킨","38"
"20160101","금","남","20대","서울특별시","은평구","치킨","79"
"20160101","금","여","20대","서울특별시","은평구","치킨","96"
"20160101","금","여","40대","서울특별시","은평구","치킨","157"
"20160101","금","남","10대","서울특별시","종로구","치킨","13"
"20160101","금","남","60대이상","서울특별시","종로구","치킨","12"
"20160101","금","남","20대","서울특별시","종로구","치킨","56"
"20160101","금","여","50대","서울특별시","종로구","치킨","11"
"20160101","금","여","10대","서울특별시","종로구","치킨","9"
"20160101","금","남","50대","서울특별시","종로구","치킨","5"
"20160101","금","여","60대이상","서울특별시","종로구","치킨","10"
"20160101","금","남","30대","서울특별시","종로구","치킨","45"
"20160101","금","여","30대","서울특별시","종로구","치킨","46"
"20160101","금","남","40대","서울특별시","종로구","치킨","35"
"20160101","금","여","40대","서울특별시","종로구","치킨","37"
"20160101","금","여","20대","서울특별시","종로구","치킨","53"
"20160101","금","여","10대","서울특별시","중구","치킨","13"
"20160101","금","여","60대이상","서울특별시","중구","치킨","16"
"20160101","금","남","30대","서울특별시","중구","치킨","134"
"20160101","금","남","40대","서울특별시","중구","치킨","69"
"20160101","금","남","10대","서울특별시","중구","치킨","21"
"20160101","금","여","40대","서울특별시","중구","치킨","104"
"20160101","금","남","60대이상","서울특별시","중구","치킨","15"
"20160101","금","남","20대","서울특별시","중구","치킨","74"
"20160101","금","여","20대","서울특별시","중구","치킨","76"
"20160101","금","여","50대","서울특별시","중구","치킨","30"
"20160101","금","남","50대","서울특별시","중구","치킨","26"
"20160101","금","여","30대","서울특별시","중구","치킨","99"
"20160101","금","남","60대이상","서울특별시","중랑구","치킨","12"
"20160101","금","남","10대","서울특별시","중랑구","치킨","26"
"20160101","금","여","20대","서울특별시","중랑구","치킨","63"
"20160101","금","남","50대","서울특별시","중랑구","치킨","34"
"20160101","금","여","60대이상","서울특별시","중랑구","치킨","28"
"20160101","금","여","50대","서울특별시","중랑구","치킨","41"
"20160101","금","여","10대","서울특별시","중랑구","치킨","15"
"20160101","금","여","30대","서울특별시","중랑구","치킨","99"
"20160101","금","남","30대","서울특별시","중랑구","치킨","108"
"20160101","금","여","40대","서울특별시","중랑구","치킨","120"
"20160101","금","남","40대","서울특별시","중랑구","치킨","74"
"20160101","금","남","20대","서울특별시","중랑구","치킨","86"
"20160102","토","남","10대","서울특별시","강남구","치킨","35"
"20160102","토","남","60대이상","서울특별시","강남구","치킨","20"
"20160102","토","남","50대","서울특별시","강남구","치킨","60"
"20160102","토","여","20대","서울특별시","강남구","치킨","121"
"20160102","토","여","10대","서울특별시","강남구","치킨","21"
"20160102","토","남","20대","서울특별시","강남구","치킨","157"
"20160102","토","여","60대이상","서울특별시","강남구","치킨","33"
"20160102","토","여","40대","서울특별시","강남구","치킨","247"
"20160102","토","남","40대","서울특별시","강남구","치킨","141"
"20160102","토","여","30대","서울특별시","강남구","치킨","176"
"20160102","토","남","30대","서울특별시","강남구","치킨","212"
"20160102","토","여","50대","서울특별시","강남구","치킨","71"
"20160102","토","여","60대이상","서울특별시","강동구","치킨","16"
"20160102","토","여","10대","서울특별시","강동구","치킨","18"
"20160102","토","남","20대","서울특별시","강동구","치킨","70"
"20160102","토","여","50대","서울특별시","강동구","치킨","52"
"20160102","토","남","60대이상","서울특별시","강동구","치킨","26"
"20160102","토","남","50대","서울특별시","강동구","치킨","38"
"20160102","토","남","10대","서울특별시","강동구","치킨","27"
"20160102","토","남","30대","서울특별시","강동구","치킨","141"
"20160102","토","여","30대","서울특별시","강동구","치킨","139"
"20160102","토","남","40대","서울특별시","강동구","치킨","72"
"20160102","토","여","40대","서울특별시","강동구","치킨","130"
"20160102","토","여","20대","서울특별시","강동구","치킨","91"
"20160102","토","남","60대이상","서울특별시","강북구","치킨","11"
"20160102","토","남","10대","서울특별시","강북구","치킨","23"
"20160102","토","여","20대","서울특별시","강북구","치킨","56"
"20160102","토","남","50대","서울특별시","강북구","치킨","32"
"20160102","토","여","60대이상","서울특별시","강북구","치킨","20"
"20160102","토","여","50대","서울특별시","강북구","치킨","38"
"20160102","토","여","10대","서울특별시","강북구","치킨","10"
"20160102","토","여","30대","서울특별시","강북구","치킨","108"
"20160102","토","남","30대","서울특별시","강북구","치킨","124"
"20160102","토","여","40대","서울특별시","강북구","치킨","106"
"20160102","토","남","40대","서울특별시","강북구","치킨","97"
"20160102","토","남","20대","서울특별시","강북구","치킨","59"
"20160102","토","남","10대","서울특별시","강서구","치킨","51"
"20160102","토","남","60대이상","서울특별시","강서구","치킨","18"
"20160102","토","남","40대","서울특별시","강서구","치킨","141"
"20160102","토","남","30대","서울특별시","강서구","치킨","242"
"20160102","토","여","10대","서울특별시","강서구","치킨","39"
"20160102","토","여","30대","서울특별시","강서구","치킨","263"
"20160102","토","여","60대이상","서울특별시","강서구","치킨","25"
"20160102","토","여","50대","서울특별시","강서구","치킨","79"
"20160102","토","남","50대","서울특별시","강서구","치킨","63"
"20160102","토","남","20대","서울특별시","강서구","치킨","155"
"20160102","토","여","20대","서울특별시","강서구","치킨","157"
"20160102","토","여","40대","서울특별시","강서구","치킨","253"
"20160102","토","여","10대","서울특별시","관악구","치킨","21"
"20160102","토","여","60대이상","서울특별시","관악구","치킨","26"
"20160102","토","여","40대","서울특별시","관악구","치킨","180"
"20160102","토","여","30대","서울특별시","관악구","치킨","202"
"20160102","토","남","10대","서울특별시","관악구","치킨","30"
"20160102","토","남","30대","서울특별시","관악구","치킨","249"
"20160102","토","남","60대이상","서울특별시","관악구","치킨","24"
"20160102","토","남","50대","서울특별시","관악구","치킨","36"
"20160102","토","여","50대","서울특별시","관악구","치킨","45"
"20160102","토","여","20대","서울특별시","관악구","치킨","159"
"20160102","토","남","20대","서울특별시","관악구","치킨","191"
"20160102","토","남","40대","서울특별시","관악구","치킨","135"
"20160102","토","여","60대이상","서울특별시","광진구","치킨","17"
"20160102","토","여","10대","서울특별시","광진구","치킨","15"
"20160102","토","남","20대","서울특별시","광진구","치킨","63"
"20160102","토","여","50대","서울특별시","광진구","치킨","24"
"20160102","토","남","60대이상","서울특별시","광진구","치킨","8"
"20160102","토","남","50대","서울특별시","광진구","치킨","23"
"20160102","토","남","10대","서울특별시","광진구","치킨","25"
"20160102","토","남","30대","서울특별시","광진구","치킨","80"
"20160102","토","여","30대","서울특별시","광진구","치킨","76"
"20160102","토","남","40대","서울특별시","광진구","치킨","74"
"20160102","토","여","40대","서울특별시","광진구","치킨","76"
"20160102","토","여","20대","서울특별시","광진구","치킨","68"
"20160102","토","남","10대","서울특별시","구로구","치킨","42"
"20160102","토","남","60대이상","서울특별시","구로구","치킨","20"
"20160102","토","남","40대","서울특별시","구로구","치킨","100"
"20160102","토","남","30대","서울특별시","구로구","치킨","167"
"20160102","토","여","10대","서울특별시","구로구","치킨","25"
"20160102","토","여","30대","서울특별시","구로구","치킨","200"
"20160102","토","여","60대이상","서울특별시","구로구","치킨","24"
"20160102","토","여","50대","서울특별시","구로구","치킨","61"
"20160102","토","남","50대","서울특별시","구로구","치킨","31"
"20160102","토","남","20대","서울특별시","구로구","치킨","109"
"20160102","토","여","20대","서울특별시","구로구","치킨","103"
"20160102","토","여","40대","서울특별시","구로구","치킨","170"
"20160102","토","여","10대","서울특별시","금천구","치킨","14"
"20160102","토","여","60대이상","서울특별시","금천구","치킨","8"
"20160102","토","여","40대","서울특별시","금천구","치킨","64"
"20160102","토","여","30대","서울특별시","금천구","치킨","52"
"20160102","토","남","10대","서울특별시","금천구","치킨","17"
"20160102","토","남","30대","서울특별시","금천구","치킨","87"
"20160102","토","남","60대이상","서울특별시","금천구","치킨","15"
"20160102","토","남","50대","서울특별시","금천구","치킨","15"
"20160102","토","여","50대","서울특별시","금천구","치킨","29"
"20160102","토","여","20대","서울특별시","금천구","치킨","58"
"20160102","토","남","20대","서울특별시","금천구","치킨","64"
"20160102","토","남","40대","서울특별시","금천구","치킨","42"
"20160102","토","남","60대이상","서울특별시","노원구","치킨","17"
"20160102","토","남","10대","서울특별시","노원구","치킨","59"
"20160102","토","여","50대","서울특별시","노원구","치킨","59"
"20160102","토","남","20대","서울특별시","노원구","치킨","120"
"20160102","토","여","60대이상","서울특별시","노원구","치킨","18"
"20160102","토","여","20대","서울특별시","노원구","치킨","68"
"20160102","토","여","10대","서울특별시","노원구","치킨","24"
"20160102","토","남","40대","서울특별시","노원구","치킨","103"
"20160102","토","여","40대","서울특별시","노원구","치킨","181"
"20160102","토","남","30대","서울특별시","노원구","치킨","130"
"20160102","토","여","30대","서울특별시","노원구","치킨","136"
"20160102","토","남","50대","서울특별시","노원구","치킨","43"
"20160102","토","여","30대","서울특별시","도봉구","치킨","76"
"20160102","토","남","30대","서울특별시","도봉구","치킨","59"
"20160102","토","여","50대","서울특별시","도봉구","치킨","31"
"20160102","토","남","20대","서울특별시","도봉구","치킨","59"
"20160102","토","여","40대","서울특별시","도봉구","치킨","78"
"20160102","토","여","20대","서울특별시","도봉구","치킨","54"
"20160102","토","남","40대","서울특별시","도봉구","치킨","36"
"20160102","토","남","60대이상","서울특별시","도봉구","치킨","5"
"20160102","토","남","10대","서울특별시","도봉구","치킨","131"
"20160102","토","여","60대이상","서울특별시","도봉구","치킨","12"
"20160102","토","여","10대","서울특별시","도봉구","치킨","107"
"20160102","토","남","50대","서울특별시","도봉구","치킨","26"
"20160102","토","여","60대이상","서울특별시","동대문구","치킨","13"
"20160102","토","여","10대","서울특별시","동대문구","치킨","16"
"20160102","토","남","40대","서울특별시","동대문구","치킨","81"
"20160102","토","남","30대","서울특별시","동대문구","치킨","88"
"20160102","토","남","60대이상","서울특별시","동대문구","치킨","14"
"20160102","토","여","30대","서울특별시","동대문구","치킨","81"
"20160102","토","남","10대","서울특별시","동대문구","치킨","18"
"20160102","토","여","50대","서울특별시","동대문구","치킨","33"
"20160102","토","남","50대","서울특별시","동대문구","치킨","30"
"20160102","토","남","20대","서울특별시","동대문구","치킨","79"
"20160102","토","여","20대","서울특별시","동대문구","치킨","51"
"20160102","토","여","40대","서울특별시","동대문구","치킨","76"
"20160102","토","여","50대","서울특별시","동작구","치킨","31"
"20160102","토","남","50대","서울특별시","동작구","치킨","23"
"20160102","토","여","30대","서울특별시","동작구","치킨","117"
"20160102","토","여","40대","서울특별시","동작구","치킨","86"
"20160102","토","남","20대","서울특별시","동작구","치킨","98"
"20160102","토","남","40대","서울특별시","동작구","치킨","49"
"20160102","토","여","20대","서울특별시","동작구","치킨","60"
"20160102","토","여","60대이상","서울특별시","동작구","치킨","13"
"20160102","토","여","10대","서울특별시","동작구","치킨","23"
"20160102","토","남","60대이상","서울특별시","동작구","치킨","13"
"20160102","토","남","10대","서울특별시","동작구","치킨","28"
"20160102","토","남","30대","서울특별시","동작구","치킨","139"
"20160102","토","여","10대","서울특별시","마포구","치킨","30"
"20160102","토","여","60대이상","서울특별시","마포구","치킨","13"
"20160102","토","여","50대","서울특별시","마포구","치킨","39"
"20160102","토","남","20대","서울특별시","마포구","치킨","95"
"20160102","토","남","10대","서울특별시","마포구","치킨","22"
"20160102","토","여","20대","서울특별시","마포구","치킨","85"
"20160102","토","남","60대이상","서울특별시","마포구","치킨","15"
"20160102","토","남","40대","서울특별시","마포구","치킨","86"
"20160102","토","여","40대","서울특별시","마포구","치킨","108"
"20160102","토","남","30대","서울특별시","마포구","치킨","138"
"20160102","토","여","30대","서울특별시","마포구","치킨","133"
"20160102","토","남","50대","서울특별시","마포구","치킨","28"
"20160102","토","남","60대이상","서울특별시","서대문구","치킨","16"
"20160102","토","남","10대","서울특별시","서대문구","치킨","23"
"20160102","토","여","50대","서울특별시","서대문구","치킨","39"
"20160102","토","남","20대","서울특별시","서대문구","치킨","87"
"20160102","토","여","60대이상","서울특별시","서대문구","치킨","11"
"20160102","토","여","20대","서울특별시","서대문구","치킨","51"
"20160102","토","여","10대","서울특별시","서대문구","치킨","19"
"20160102","토","남","40대","서울특별시","서대문구","치킨","57"
"20160102","토","여","40대","서울특별시","서대문구","치킨","92"
"20160102","토","남","30대","서울특별시","서대문구","치킨","98"
"20160102","토","여","30대","서울특별시","서대문구","치킨","92"
"20160102","토","남","50대","서울특별시","서대문구","치킨","23"
"20160102","토","여","60대이상","서울특별시","서초구","치킨","21"
"20160102","토","여","10대","서울특별시","서초구","치킨","19"
"20160102","토","남","20대","서울특별시","서초구","치킨","115"
"20160102","토","여","50대","서울특별시","서초구","치킨","44"
